fixture	key	class	before	after
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.1.shp.9.xml	c-markup-canonical-same	len=37932;sha=3aeee3d545582200400a47321b3cad16042e3193b768bf311f28a19ba4d49af7	len=2652;sha=bd3c1fb16b9a256f15d76e6ff8809279a110ce8f79da0ff47553e6f1a38fde04
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.1.shp.10.xml	c-markup-canonical-same	len=18937;sha=d07a431b48708c742a170500aa90283a0fe1646bbf90cbf4e34f669da1f7af4c	len=1297;sha=d9fb9c740f912abac659703ed4e43ef4b474bc128515bea099accdaf26961022
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.1.shp.11.xml	c-markup-canonical-same	len=14032;sha=fa893b1bd69165cccbc980f64e36da93d292bfd68d724c5800e770217a86f52f	len=1012;sha=555866837087adfea72f2417c9b6459d24357d4aba1b33fa495582a635f1c3f8
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.1.shp.12.xml	c-markup-canonical-same	len=37942;sha=b9e962ba4707e15e0b2f952b42f9b3c133306ad61e7fdabfdf43126711692de9	len=2662;sha=39f4575e6722fe9d7a71294f0de9a7714e0603b73ddc61f98169b77c0b669ccf
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.1.shp.13.xml	c-markup-canonical-same	len=18937;sha=c4b087273b40e436eee07cf5a758b08d94f498cc9f634761e100fed79004b9c0	len=1297;sha=5e8ead73128859ef57c1d70f84061f99d46a730d4285c39a071be44410b77dc3
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.1.shp.14.xml	c-markup-canonical-same	len=14042;sha=3b094e28ce2e3f00930a28318cbd2b3e02f484b94b76e40693b9709e681214e6	len=1022;sha=42799d3d23a3dae93d5e85cce6ca8a4dfd7e97fae81108ba7c39464e2db37a76
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.1.shp.15.xml	c-markup-canonical-same	len=12603;sha=a1fc9221eeadcdad258d92c1ae851e2b9d5f9994beae2d951983dc3b6cfd404d	len=843;sha=08a6fe317444348f9074059b726a5dd2aefd3fa579f8b1d10905983ad32152f5
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.1.shp.16.xml	c-markup-canonical-same	len=12604;sha=bac0e13429f163ca0110d09806030748f52a5548d33a6850531b5462ec78af79	len=844;sha=75cb92a8b18c7aa1f45483ead76700db54db2e829d2cfbaf652cf0c1ccd1a12b
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.1.shp.17.xml	c-markup-canonical-same	len=12604;sha=a55104e9d4b959866472fb99eab3f0fb3e28d667cb659556ecac151cf0fd0e45	len=844;sha=197105c90286ffa0528bff23e9c866c7db849038d92bc0b7abba8160d1886036
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.1.shp.18.xml	c-markup-canonical-same	len=12604;sha=1549afa621af3293226626c3700c6afc07d36e179a6f86526fac232cc89564a8	len=844;sha=2e9e45086df1b7eb5f2e735424bbe7bb621e0a427bf45035227cbc2b82b82bdf
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.1.shp.19.xml	c-markup-canonical-same	len=12604;sha=69e298f18c5bf620cb749abda19345ecf3d6e2c4aaaf483e37033553109a7729	len=844;sha=4ba8ad9e95455eb715e9d083a706bd411a34ce134ae72c6aa24a1c83d3018145
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.1.shp.20.xml	c-markup-canonical-same	len=14419;sha=7968a9c55440d83c233c5d5d6421d37355bf9cffa6a3a7bf78ee7f35c7f4a7c9	len=979;sha=8f434156c4f132b8d2251cea6b3074c91351874ae8dc66c7f6a4172598acb811
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.2.shp.0.xml	c-markup-canonical-same	len=18939;sha=1804ba3f489244d3bc0815bd3b97d4eb89b2fc7300e76497069dda2c662870b8	len=1299;sha=c1e2ad767221a2f8f0d7f2f571cabb178eb9148598ab5cd19cf1c5d879d12c50
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.2.shp.1.xml	c-markup-canonical-same	len=14445;sha=64507c0396728223ca0d5e1f1bbdc9f886c6983a127dfe450baff0a4b607ac9b	len=1005;sha=d32eb7a8be9d62c67f09075c9215381cb85ca53f8cb009c91a50b827ecff6544
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.0.xml	c-markup-canonical-same	len=33857;sha=57ad6631292c7dee5cf5b3843695591ffd3ebeec8b149770b502c1aa4ef37aa4	len=2357;sha=282c1dec5d24a3695d2c261ecdf53335e39fca4507dc8a84d1b21976d14ff46a
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.1.xml	c-markup-canonical-same	len=46526;sha=0b769dd2fad3b77f396ca99dc7e757ec5ce3541df25c2f5c50ce41fc57c0ae1e	len=3266;sha=e9377db3f520656b11225ea20001b4db90d9cd6f5513f827b1659f30d68ea62a
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.2.xml	c-markup-canonical-same	len=13568;sha=1ab24df84888778ce4209201326eadd9f0e006ce43448720d9d88d765748c62b	len=968;sha=3a75f60c2051ef63ec10e39a2408110155f00f89c011f6cf11a1ce4fd6e4e111
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.3.xml	c-markup-canonical-same	len=13532;sha=9b19579e14c9a7da2689d8eaa9329597b9304bc85d07d5a46ca9f37c1f7d5d7c	len=932;sha=3a1c5d08ed39afe34a72f71fd2d2c62bbade0720c879dce5a23f79a3292eeea0
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.4.xml	c-markup-canonical-same	len=14465;sha=f2679c3842909e5ed5f1e17b8599326b40be493e78979d8d8f519479a3b29f21	len=1025;sha=8ea1d234a96ab15c807a9d3cf793da1b23c696319fa8cb8325716447537a9d75
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.5.xml	c-markup-canonical-same	len=35670;sha=dcbef36f34029dee72eac6a1122d218b0c2e32ac7fba8b05b0936b9230a3e0f5	len=2490;sha=68eaac89dc19a288bdfc49332f482cc980dda6c1406b3ec6e976d4d2e13bb227
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.6.xml	c-markup-canonical-same	len=46516;sha=cce74bf60f1ddf506f931252651df03f813668e6a83d71c7c48af70be410ad0c	len=3256;sha=9cb0caffd11de381528b105a114addd523bca80c8fb08b10716bb8274304be22
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.7.xml	c-markup-canonical-same	len=13558;sha=21a09585779eb422f6b495796a0c63dcf237ba25ac5b7559632d1cf78e1ec867	len=958;sha=a8c07733aa9cf9b5c152bdf9126752ba695fa73c4a7a350b6d5edcbccbb7c99a
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.8.xml	c-markup-canonical-same	len=13532;sha=7fe560f1e651197d494d74c55fb96c4f4535e72cdfb470a8dc70bc57f7a9d65c	len=932;sha=8f19dada2355a636b4925723e7c9cec237052f1e713b8a903e00f7ae368a2fad
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.9.xml	c-markup-canonical-same	len=14465;sha=5d676f101c385264a9094b9af43d9c5011a2c52b2a8e9f03018c7e5803dfb8c1	len=1025;sha=2ec96a003ff28760f0d5827454ca9e4b38f31e0e2cc8c242fbaaa0d061a58268
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.10.xml	c-markup-canonical-same	len=35663;sha=3a7441bb58f83248595faadb927c3fbd60c7f8456cce2b74c8d33a3f334cd73e	len=2483;sha=2a997e6575d2a1932a81e86a60fc2b78fec08c8aac33767f9d6f5a96dfdd46e8
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.11.xml	c-markup-canonical-same	len=46526;sha=2084f31ef465f48bfa7d1a7c6a6ca41bf42b7ca7c7d73d94e2090e3148dcd833	len=3266;sha=2b7b16f684b850ad9304099db90322a7bf515df535d4f1416cce2df8761e7a1f
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.12.xml	c-markup-canonical-same	len=13568;sha=3964d316523589336bcb5baf29bb30c759e15bdd22fd13a561d341a291e7e288	len=968;sha=e80403f9d219f54bbd3d8edbca9380a14a5bdc1d4cb03473de92be6b2cebdaa0
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.13.xml	c-markup-canonical-same	len=13532;sha=2332ad401098fe6ce4e8f5ab925bceb459a963cabdf3fc7b77a530aee2c5531c	len=932;sha=49d4ac81f6a8ad316434b722999210a2121b605193a95c4aab41e8aec54f4740
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.14.xml	c-markup-canonical-same	len=14465;sha=db62192823248107e7f61ff2e79bf082ace3143d79baa81a2ab4f1ed44bbff0a	len=1025;sha=ce20569009ed116865d11e64db729888acad370c022184cd85e76c5fa2125eca
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.15.xml	c-markup-canonical-same	len=35670;sha=625c2da26c9ea6dacfd7ae7f922fec99712c6e6cd5ae847b0c5ba59d7ad71786	len=2490;sha=81cd4b2ff59e936d596bb1203e7c2236a7867a89fc4eaf84c7dfaafcd0881e29
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.16.xml	c-markup-canonical-same	len=46512;sha=481e691e74c939886a2ff2f0ad5459082691119e50da4fd8cf9755c8fa7f1954	len=3252;sha=cb867eb5f8fbbfc44ee5f5a77ef14f789f016799a3fbd792e01661b6fe067e6c
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.17.xml	c-markup-canonical-same	len=13556;sha=9100069a0d8cba23e0addb9c69186b336313ee22b469f4e9cff8e29cfa565d80	len=956;sha=99a172cdd3513c9a9edde61c134e972aed644d70d82140a95f96d8bfab72d1f1
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.18.xml	c-markup-canonical-same	len=13532;sha=edad1d52ebf4e1b88043417619b900ac83dc34a2c5d00bdd5428bcd72db9c8c8	len=932;sha=06af208a442b2af32bc30f7c5a636e8e03c433f53b218841d3d576161b4ab52f
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.19.xml	c-markup-canonical-same	len=14463;sha=6a39c119782ba86a2a3bd369cbd27a49bf3a06b2c5789cd89ab7dad8ffe0037d	len=1023;sha=3d1c388f56862b336d364a01fcf9a7647c328f6f4c0beb52ae5e62e33db60b5c
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.20.xml	c-markup-canonical-same	len=47390;sha=0c0fea06bcec382b1931852629a3b5736b76caae417fe3531746b2443b88534f	len=3290;sha=f55ebb9fb20d88d0558d75591be0b33624410ce1d015ff33bc532d7da10286db
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.21.xml	c-markup-canonical-same	len=14463;sha=3045613de293126150b96293b0ce10b126c09afbf388a034b0b70d9d7ff8a9f2	len=1023;sha=41a9018bb6e2ad50742336f669ba52b5b2b6c6c044cb10b04e47582360080c26
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.22.xml	c-markup-canonical-same	len=13983;sha=16f371b45bb20588847f03f0f737323a16acf1606f947173c7e628bc46b02d72	len=963;sha=46f7da04d002088e460f7bf5efdd3bd3cd686de37a2fe84ff557dd30372b0795
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.23.xml	c-markup-canonical-same	len=13983;sha=f140e6f7a8c140940ed0b74198059bd2af7cf373b714d7af4767be118f9888cd	len=963;sha=1f5550ac3eb623b7e5e86b6a53d8a510e7da2d77b28cdd27721758b464b53b35
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.24.xml	c-markup-canonical-same	len=47392;sha=1ae9f2ac7391ca4ce27a90ac94599b5ad5dbf120ccba9f30ac3a3795bf53c253	len=3292;sha=4614db52cde46d7cdaf0c01b0ef2fc7f64216e3eabf19f0997209ca77264ca85
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.25.xml	c-markup-canonical-same	len=14465;sha=0e758aa8b1a68ba608f1786af0c7ad92f1284e3c44c9275217d03ad5ba37308e	len=1025;sha=ae5926308bf6f3e0e0b4e6b58411c4a3a2dcfc47c1c61b753ba4ce6cfb85c10d
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.26.xml	c-markup-canonical-same	len=13983;sha=9f3153436f94242b1d668becfd5bec72d582535c00e87cdf0c38eaa7069d994f	len=963;sha=44c632fa0d61655b326258a307fb9a822bc6394046aaf19b649736fee477a660
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.27.xml	c-markup-canonical-same	len=13983;sha=6f698ce9541d8dd3f07bb8b43fda35c527edda81d7a344b79c432b0d07b18229	len=963;sha=adbf02e0521f2733e2dd9c8ce44fdc55198fd2446d8bd449ed8b155ea41adfad
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.28.xml	c-markup-canonical-same	len=14388;sha=b46062d856e1bab32d3bb15ce60120a9aee8903f1c9aa10c47619bc4c92bb71c	len=948;sha=03f4ace541b9fdd9ea60526ff1315dde098e3fb493092e0e181fdcfb06fe4655
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.29.xml	c-markup-canonical-same	len=14388;sha=6a5aee73d50084e693c1f0c748bec879d5d35c87358be2a83db5e0e3d15dd30f	len=948;sha=a4183fda5b0c49bf8b31a29f13418d05337728a1f38fa2fa4a43424b30edce57
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.30.xml	c-markup-canonical-same	len=14387;sha=6505571bc5bba54d74dbc8cf7e4a634f648984ea9c88d407813625ec43f764a9	len=947;sha=6666111cfc9e0ca5f2de1578a228cb4c4f2460f1cde2b3dd0ca103aa900d5517
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.31.xml	c-markup-canonical-same	len=14387;sha=942985f1f970dfbc9dabfd364f0b7a4dda47e7c49b0abed739bc06735f23782b	len=947;sha=ada50481ac665dd6a3055fd563a5eaac3edc6d826477ef4ad0dd3ceaf3d6ad21
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.32.xml	c-markup-canonical-same	len=12604;sha=f842b4242b3ead3cd5f6d106ce4b1f7e1e3a29e8326318fa3ccee8809adcff5d	len=844;sha=38ec695dbef5a4c5d21ca698a5d8bd5b3d4b2c268493929730a70f82302d7b02
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.3.shp.33.xml	c-markup-canonical-same	len=12605;sha=09672d02e4080577dd0bf7bacc16319e8c8364f0563439590d3a1ceb9bdb3fe7	len=845;sha=66314c2f2e81e57c392f8e9ecf199d7defb2040d640d07e3b0e674aa00b6db36
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.4.shp.0.xml	c-markup-canonical-same	len=14402;sha=a38543602bf3a8730118a8c516370054d705645a4b465cf8eed12da815970473	len=962;sha=30c7435a906eced85fd852a3832600cccd2e23828792ce234ed16d2742318776
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.4.shp.1.xml	c-markup-canonical-same	len=38383;sha=e164046f207b552763b28b04e988930fffbfb68d5d1c60c099c8549e881892b0	len=2683;sha=d0d7122b5d72c8983d710d9c33853604b215972a4d1235ffae131820a3f43b57
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.4.shp.2.xml	c-markup-canonical-same	len=49140;sha=863fee6fbc5f8faf46462956cb32aebd3406729fc16632deb4be1675069b708c	len=3360;sha=5ef5bee32679e9e37d23013da11e75c4a4a2851f0e0b2fcf580005f90d480532
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.4.shp.3.xml	c-markup-canonical-same	len=49175;sha=d03b365747e6ac436bc63df68a6272814be22aac8814cdef1635b6125364e141	len=3395;sha=d67522a32773504e33dbdb34f341d3b70bc5568c972d09db00f695a6c8d5efe0
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.4.shp.4.xml	c-markup-canonical-same	len=27602;sha=ed975a21c0dbde9d7ddf94064f70569f0e273a27b32191adf86b1d4512d6528e	len=1982;sha=b54092650448a668273270f79776301974dbde3e62edd2cb8b8534c5fd412477
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.4.shp.5.xml	c-markup-canonical-same	len=14387;sha=8d3a68cda96bf8618f19a243c38cf050750ea7c2acc9d6966d7e5b999ad3aa7b	len=947;sha=868509959d482f3fe26fe089e5857830889f8a6a23bd0efdc70848779caf7374
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.4.shp.6.xml	c-markup-canonical-same	len=14388;sha=a1b4da184655284606055acd688a209054c0584f2add52eaf1075b49b3287784	len=948;sha=1fdae210ba6c3d43ced63ee56e152d92f9bf513ca6cf3e624560d5a16fdb8642
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.4.shp.7.xml	c-markup-canonical-same	len=14388;sha=6c563a479bed9211fbb857793a3f557e243b0e3edba7cc904a54d9155fe74c4b	len=948;sha=a7ffd264e68138c6bd38df75180a0bf2ac45cda275c832edbf5e326dd16850d6
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.4.shp.8.xml	c-markup-canonical-same	len=14388;sha=616c31a64cfb3f9934be0300653a9dcdb38f9bc327c914054bb57f0f693bb6a4	len=948;sha=8826e7149a87eae12a2cad81c8abf32d0fbef78a12f052977d817ac8ddcce853
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.4.shp.9.xml	c-markup-canonical-same	len=12625;sha=3c0646595501a8903b2eb4c0bba8c824a2a983417ac1b89ad4907016ddf1bef5	len=865;sha=3ccd16acc83a9ae21a302926019ccc4768258831f1cbe050c0345aa9150c1782
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.4.shp.10.xml	c-markup-canonical-same	len=12626;sha=d45f022f3e384b52e29af2573fb57e8f12eb76a78229bb73b1bc3c9587f1ee1b	len=866;sha=61f590148d997fbf4749d003ab3a3ea605115e49d303d092a138bb0b9bde5bab
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.4.shp.11.xml	c-markup-canonical-same	len=12626;sha=be4cf61f6b7a4f94307364f5b36c7619c93fc7e03534e47a12e80bddb8a6fc13	len=866;sha=ef9632f329e715d99b82490a0f401987003137e4045ba94fadf0acdb89ea9c78
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.4.shp.12.xml	c-markup-canonical-same	len=12626;sha=1093e0d6142632c4dabaa3f5dd594906c49e9e3ae0aeb7be11b407e61765a85c	len=866;sha=5d6179b3e06543a7e7a69764fa63b393733a84af0445f713cee0c433a7b0d37f
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.5.shp.0.xml	c-markup-canonical-same	len=18938;sha=d4c07abe519111d633a07fecd05fdf568fc3f04695a0a840f00f38b68e06dd6d	len=1298;sha=541289cc855c8b6f3d502928dcefcecda0ffc884f59a6c0b6b9cd8e0ee54c36e
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.5.shp.1.xml	c-markup-canonical-same	len=14445;sha=adc3554a72127e6a22afe9e8b025d484a0bbd4e7fbbf383510f5d69ea4ace381	len=1005;sha=471f8b037d650546c06b6e0199cd20efd8742b636a3c63f8b855ca3853f29827
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.0.xml	c-markup-canonical-same	len=109627;sha=b16c74b7fecb770f6e5402e88fad4652a9e00664e1c9c413cc8ac7c2d68acbe4	len=7567;sha=4ed95f230be0dd75c1832ff756539eb26f08bc3ae7fe96aa53ab96233b4662bc
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.1.xml	c-markup-canonical-same	len=35622;sha=86578a0ea885477f157c2101e642ea9a5e8b41a999c29f6db8eec3727cde4d94	len=2442;sha=fe75d3a1d427ca84b41cac382d87cd0bde48283a41b03a3500a013dffa7abba3
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.2.xml	c-markup-canonical-same	len=23014;sha=7b1ad67df912dce2a295f0175faef015b293ef87902a02383722fea82a8ffd23	len=1594;sha=cabcac75c9d1b84ff9bfc2069923c77acbc6519d824db0d00b780a0b896eb360
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.3.xml	c-markup-canonical-same	len=23014;sha=b434fbfeed09079211fda3620710c2a176057a759ce492fd86ae016a6764f4ee	len=1594;sha=b50883314cded0f3531a8f5e51e512dd0c8f31956a75de275a3d8cb689458d81
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.4.xml	c-markup-canonical-same	len=23014;sha=1413ecb6c003ed90570c0261a20fe92084de58e6cd3404d1c51a60b1588f1222	len=1594;sha=2e6188f143127a5a2d7028df0726c4febb56e2309447c886e274f247cd88bb2f
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.5.xml	c-markup-canonical-same	len=60518;sha=910d6300d6016e3740c6745d2dcc939ffac30675d56d7b16826181f3c48aafc7	len=4238;sha=e71777d400c4117f3f37e8016b5699d443a71b60a3f609d5217c439246c1a12c
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.6.xml	c-markup-canonical-same	len=13532;sha=498ba6d7bc2487a68034038ae811996d06ff880279b628a2b34f1b6a1c578535	len=932;sha=8ad2cea39428e93fce455277fc406bea09bb7ed1268657e2856366c61621f8e4
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.7.xml	c-markup-canonical-same	len=13557;sha=3d0cf0f7605080fc1b7a47d2b0d40ce4f20bc5d7ed2781fe1ef81ec579c8950f	len=957;sha=683ce0eb7df3a3b3c5e47e1e47f3872aaf05557c2590d1a7c46cbc14e0e5e580
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.8.xml	c-markup-canonical-same	len=14463;sha=53e70caf6f238de687bdd1ec96c5203744c460073cfa104174855f3d53d43151	len=1023;sha=492c841e328cd83cef61d8b4756f0b75088b9723ba0c29a1450ac7f679577ed5
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.9.xml	c-markup-canonical-same	len=14001;sha=2e7aa64caee65ae77c4594d1060e70f2fb7f87d448da333c5fbbd892545a41de	len=981;sha=0e4bcd3a8b85dd2de96919e4d50ee26ab7c2fdc73d9aa6b496333d43c04ed025
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.10.xml	c-markup-canonical-same	len=60524;sha=afd4e714260c769d0edcc1adf5bbe7c53a235e8c2f9d537cc2f38d8fa0637d46	len=4244;sha=c72d5dfb3671c4c85969a788eeaf2e3fc6db0c30d86ceacf3cdaa2d637fa6cd4
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.11.xml	c-markup-canonical-same	len=13531;sha=cb544410163ed6931430d33f0713d6ee6bb5f093c8d6d12e57a370dd82bd1153	len=931;sha=1205f31946f49b76b92ff6624e9a34a2435f9d39a6d0b99156bb1161a7c4364d
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.12.xml	c-markup-canonical-same	len=13567;sha=2f0afa8ac7a5cb36126de2ad822e9366536555e842beef548a0eab5a26b12bc3	len=967;sha=da3f90655a0b8545b43aa20b6dd53824a0e7ea77a4a94707b46bd06377bb0fde
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.13.xml	c-markup-canonical-same	len=14463;sha=78eede745f03458f7373cacd27015438ab9c48e7b8f40faec3e10f3f12cede4a	len=1023;sha=47a3f6c17ff4cc1eab711b2d444e0d01ea0b5c5b37ac2e98e220efbc24660c5d
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.14.xml	c-markup-canonical-same	len=14000;sha=b98248b92d5c3bfe6ac26e1410d8b1ef25cec62038743540d0e0a636d9f79c66	len=980;sha=6b7f44db873142e3b624388da667fc46049c3b9ef95cfb5438aa2b62c0da9bfa
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.15.xml	c-markup-canonical-same	len=60518;sha=ff58aba8e78023ea98961db6743a53ce2cb2442f041fa676b1f8dabd65224da2	len=4238;sha=4aacab0cac488d8f1caf558691d9e42ae39e4fb4a69a7e2a012ab959d290572b
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.16.xml	c-markup-canonical-same	len=13532;sha=9023cf1ef7967a23839ea2dbe3dfda04e9d9070de536e5aa4a65a1d4c0363343	len=932;sha=75c3bc916669dcac5014404917ec19f974165b72cbfb6d2c5074f07ee76708ac
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.17.xml	c-markup-canonical-same	len=13557;sha=0d74090e38c1cef2652aef17d9ee649ec93cbb76b9f0052efe4fbf0c39d38c13	len=957;sha=4c41a023df81a20c14cfa4c068807422a00062db37e2292aa3546c67ca9ac049
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.18.xml	c-markup-canonical-same	len=14463;sha=b22802f61f6df00ee5fbd2aef0dbacf4ca5c84edb54556dbd003c466e6c740cf	len=1023;sha=43378e00d1183683cb256b12568bc710625308cf8a1b8b4dcf510b57d9f74baa
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.19.xml	c-markup-canonical-same	len=14001;sha=82c5e0dd6824e77c19a71048605ddea724779896d9bbf4b43ff8ea6a1b70aca2	len=981;sha=a06e38dda28dce2137c0e51a91bf3ed38587051115dfb0ddbce6302679338ebd
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.20.xml	c-markup-canonical-same	len=60524;sha=26b85c2a0f56b2e7d77f8065a4342fab94d7b8b71896d1698b500e731c35657d	len=4244;sha=ac1f4d04d3abfd3eecf625d508555c54ca26f5815eb299002326a6235e944e04
libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	pptx.sld.6.shp.21.xml	c-markup-canonical-same	len=13531;sha=ecb20d85ae4be0156cb2bec16084ff43404ca665a09dbbb86107d6d9fde9fa67	len=931;sha=86c4bbb24d34048df2861202ac8c880f661a3746fd0d11014bfaa8bb29064546
