experiment	leg	profile	binary_role	case	parts	p50_ns	p95_ns	p99_ns	mean_ns	sample_count	source_read_calls	source_read_bytes	source_version_calls	source_payload_read_calls	source_payload_read_bytes	source_max_in_flight_reads	lookup_count	output_sha256	report_sha256
scalar-vec-probe	candidate	allocator	candidate	opc_casefold_source_genuine_miss_lookup	16384	49871	49990	49990	49830.2	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	442d78e1a5124895c0adc0a68607ad4e41bad72a320945adc9a0431d38f93424
std-prehashed-map-probe	control	normal	control	opc_casefold_source_open	256	300471	312822	312822	302583.4	5	9	19449	4	0	0	1	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_lookup	256	21460	21610	21610	21466.2	5	0	0	144	0	0	0	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_exact_lookup	256	2340	2350	2350	2336.0	5	0	0	144	0	0	0	144	d8a61329d8e8909a043f56d9e6bf821fc208c82f8791c5810ed632a30b3ce637	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_case_alias_lookup	256	42520	42561	42561	42512.2	5	0	0	144	0	0	0	144	a0f21335f2147ff2ce7cfaaa7db68a7c62e95ec23d8ba9df8b74864e20b45833	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_genuine_miss_lookup	256	17990	18070	18070	18010.2	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_open	2047	2413632	2432431	2432431	2418241.2	5	11	150192	4	0	0	1	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_lookup	2047	150521	156281	156281	151764.8	5	0	0	144	0	0	0	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_exact_lookup	2047	2300	2310	2310	2298.2	5	0	0	144	0	0	0	144	5ff83b42956e53036f19926d023a5e98f59889ec64e51dd618b6100753c9367e	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_case_alias_lookup	2047	301311	308631	308631	303883.2	5	0	0	144	0	0	0	144	3336a08cd318f74e98515959a34dce128aefc6b9fa3546151fbf627572c025d9	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_genuine_miss_lookup	2047	143971	144310	144310	131784.6	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_open	2048	2477772	2494332	2494332	2477457.6	5	11	150265	4	0	0	1	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_lookup	2048	37140	42790	42790	38258.2	5	0	0	144	0	0	0	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_exact_lookup	2048	2310	2320	2320	2310.0	5	0	0	144	0	0	0	144	fa9dd41f44885e503e7a9fdbc03e97aa3b515723fe578b0e9bcaf114238990c9	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_case_alias_lookup	2048	67930	75250	75250	69376.2	5	0	0	144	0	0	0	144	ab0ffe95ce1e4c74f73dd7b9ea910991299588ee79917e99efe6c0a8e26262b4	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_genuine_miss_lookup	2048	39360	39550	39550	39380.2	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_open	16384	24131924	24903909	24903909	24111174.6	5	27	1196793	4	0	0	1	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_lookup	16384	47710	47740	47740	47666.4	5	0	0	144	0	0	0	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_exact_lookup	16384	2330	2360	2360	2338.0	5	0	0	144	0	0	0	144	58ee4d69d4dd8ed44c627b65ffe31ac45a9c0a0f9c0c7d05478298cdb0a00b31	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_case_alias_lookup	16384	85181	90470	90470	86506.4	5	0	0	144	0	0	0	144	f197c1243908b5970c2045ae96d6312d27c2109a08ca4a3752ed36b2ae1a8fce	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	control	normal	control	opc_casefold_source_genuine_miss_lookup	16384	47681	47710	47710	47678.6	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	ad416cf1cee7f8c5ec42138ca2c420ed85efdc1afc4787086f753c88a3843d50
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_open	256	310332	508292	508292	351401.6	5	9	19449	4	0	0	1	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_lookup	256	23011	30130	30130	24430.2	5	0	0	144	0	0	0	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_exact_lookup	256	2470	2530	2530	2484.0	5	0	0	144	0	0	0	144	d8a61329d8e8909a043f56d9e6bf821fc208c82f8791c5810ed632a30b3ce637	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_case_alias_lookup	256	42890	43230	43230	42826.2	5	0	0	144	0	0	0	144	a0f21335f2147ff2ce7cfaaa7db68a7c62e95ec23d8ba9df8b74864e20b45833	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_genuine_miss_lookup	256	18730	18740	18740	18702.0	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_open	2047	2512232	2517712	2517712	2511779.8	5	11	150192	4	0	0	1	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_lookup	2047	151171	151400	151400	151028.8	5	0	0	144	0	0	0	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_exact_lookup	2047	2510	2530	2530	2506.0	5	0	0	144	0	0	0	144	5ff83b42956e53036f19926d023a5e98f59889ec64e51dd618b6100753c9367e	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_case_alias_lookup	2047	303201	332422	332422	310611.8	5	0	0	144	0	0	0	144	3336a08cd318f74e98515959a34dce128aefc6b9fa3546151fbf627572c025d9	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_genuine_miss_lookup	2047	144271	150831	150831	145556.8	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_open	2048	2508552	2519852	2519852	2510584.0	5	11	150265	4	0	0	1	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_lookup	2048	36241	36310	36310	36242.2	5	0	0	144	0	0	0	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_exact_lookup	2048	2620	2620	2620	2610.0	5	0	0	144	0	0	0	144	fa9dd41f44885e503e7a9fdbc03e97aa3b515723fe578b0e9bcaf114238990c9	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_case_alias_lookup	2048	65890	65911	65911	65884.4	5	0	0	144	0	0	0	144	ab0ffe95ce1e4c74f73dd7b9ea910991299588ee79917e99efe6c0a8e26262b4	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_genuine_miss_lookup	2048	37970	37991	37991	37952.2	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_open	16384	24038257	24510379	24510379	24051064.6	5	27	1196793	4	0	0	1	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_lookup	16384	45360	45640	45640	45320.2	5	0	0	144	0	0	0	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_exact_lookup	16384	2700	3280	3280	2806.0	5	0	0	144	0	0	0	144	58ee4d69d4dd8ed44c627b65ffe31ac45a9c0a0f9c0c7d05478298cdb0a00b31	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_case_alias_lookup	16384	83280	85291	85291	83866.2	5	0	0	144	0	0	0	144	f197c1243908b5970c2045ae96d6312d27c2109a08ca4a3752ed36b2ae1a8fce	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	candidate	normal	candidate	opc_casefold_source_genuine_miss_lookup	16384	46860	52921	52921	48086.2	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	c00ce7f31823a44eb3df781232c3d722948a45a8beb7826dfa22a61db1b0a4f0
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_open	256	413392	416252	416252	413623.8	5	9	19449	4	0	0	1	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_lookup	256	22880	25260	25260	22852.0	5	0	0	144	0	0	0	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_exact_lookup	256	2340	2370	2370	2334.0	5	0	0	144	0	0	0	144	d8a61329d8e8909a043f56d9e6bf821fc208c82f8791c5810ed632a30b3ce637	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_case_alias_lookup	256	41250	41431	41431	41272.4	5	0	0	144	0	0	0	144	a0f21335f2147ff2ce7cfaaa7db68a7c62e95ec23d8ba9df8b74864e20b45833	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_genuine_miss_lookup	256	19920	20050	20050	19906.0	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_open	2047	3340235	3349215	3349215	3340418.8	5	11	150192	4	0	0	1	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_lookup	2047	151121	152370	152370	151400.6	5	0	0	144	0	0	0	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_exact_lookup	2047	2300	2300	2300	2294.0	5	0	0	144	0	0	0	144	5ff83b42956e53036f19926d023a5e98f59889ec64e51dd618b6100753c9367e	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_case_alias_lookup	2047	301791	331741	331741	308943.2	5	0	0	144	0	0	0	144	3336a08cd318f74e98515959a34dce128aefc6b9fa3546151fbf627572c025d9	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_genuine_miss_lookup	2047	148191	154060	154060	137076.6	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_open	2048	3409285	3411766	3411766	3409443.2	5	11	150265	4	0	0	1	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_lookup	2048	37230	37270	37270	37218.0	5	0	0	144	0	0	0	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_exact_lookup	2048	2340	2360	2360	2342.0	5	0	0	144	0	0	0	144	fa9dd41f44885e503e7a9fdbc03e97aa3b515723fe578b0e9bcaf114238990c9	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_case_alias_lookup	2048	68700	68761	68761	68338.4	5	0	0	144	0	0	0	144	ab0ffe95ce1e4c74f73dd7b9ea910991299588ee79917e99efe6c0a8e26262b4	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_genuine_miss_lookup	2048	40740	46761	46761	41926.2	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_open	16384	30656537	31234960	31234960	30602491.0	5	27	1196793	4	0	0	1	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_lookup	16384	48501	54590	54590	49690.2	5	0	0	144	0	0	0	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_exact_lookup	16384	2300	2320	2320	2298.0	5	0	0	144	0	0	0	144	58ee4d69d4dd8ed44c627b65ffe31ac45a9c0a0f9c0c7d05478298cdb0a00b31	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_case_alias_lookup	16384	86530	86750	86750	86334.4	5	0	0	144	0	0	0	144	f197c1243908b5970c2045ae96d6312d27c2109a08ca4a3752ed36b2ae1a8fce	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	control	allocator	control	opc_casefold_source_genuine_miss_lookup	16384	50100	50190	50190	50100.2	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	87f7c215c86bd4dcdfc22c51f198f46c1068a12eb5554ac7fce1f959d53b5c00
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_open	256	429402	435812	435812	429894.0	5	9	19449	4	0	0	1	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_lookup	256	21700	28360	28360	23054.0	5	0	0	144	0	0	0	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_exact_lookup	256	2520	2570	2570	2530.0	5	0	0	144	0	0	0	144	d8a61329d8e8909a043f56d9e6bf821fc208c82f8791c5810ed632a30b3ce637	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_case_alias_lookup	256	45820	45870	45870	44446.2	5	0	0	144	0	0	0	144	a0f21335f2147ff2ce7cfaaa7db68a7c62e95ec23d8ba9df8b74864e20b45833	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_genuine_miss_lookup	256	18991	19010	19010	18992.2	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_open	2047	3418405	3424056	3424056	3417203.4	5	11	150192	4	0	0	1	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_lookup	2047	161231	164311	164311	157998.8	5	0	0	144	0	0	0	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_exact_lookup	2047	2470	2500	2500	2474.0	5	0	0	144	0	0	0	144	5ff83b42956e53036f19926d023a5e98f59889ec64e51dd618b6100753c9367e	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_case_alias_lookup	2047	301881	339601	339601	309353.4	5	0	0	144	0	0	0	144	3336a08cd318f74e98515959a34dce128aefc6b9fa3546151fbf627572c025d9	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_genuine_miss_lookup	2047	146191	151210	151210	145918.6	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_open	2048	3380385	3401246	3401246	3383187.4	5	11	150265	4	0	0	1	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_lookup	2048	37450	43290	43290	38610.0	5	0	0	144	0	0	0	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_exact_lookup	2048	2630	2670	2670	2628.0	5	0	0	144	0	0	0	144	fa9dd41f44885e503e7a9fdbc03e97aa3b515723fe578b0e9bcaf114238990c9	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_case_alias_lookup	2048	66300	66351	66351	66294.4	5	0	0	144	0	0	0	144	ab0ffe95ce1e4c74f73dd7b9ea910991299588ee79917e99efe6c0a8e26262b4	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_genuine_miss_lookup	2048	41430	41500	41500	41440.2	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_open	16384	30150795	30591457	30591457	30062702.4	5	27	1196793	4	0	0	1	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_lookup	16384	46771	46900	46900	46758.4	5	0	0	144	0	0	0	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_exact_lookup	16384	2630	2650	2650	2628.0	5	0	0	144	0	0	0	144	58ee4d69d4dd8ed44c627b65ffe31ac45a9c0a0f9c0c7d05478298cdb0a00b31	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_case_alias_lookup	16384	84361	89410	89410	85212.4	5	0	0	144	0	0	0	144	f197c1243908b5970c2045ae96d6312d27c2109a08ca4a3752ed36b2ae1a8fce	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
std-prehashed-map-probe	candidate	allocator	candidate	opc_casefold_source_genuine_miss_lookup	16384	50310	50440	50440	50336.0	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	813adfd83d1fd6d48fffc8b7d8f535dc971983149b89088fac554685fff465ec
hashbrown-hashtable-probe	control	normal	control	opc_casefold_source_open	256	299941	311441	311441	301989.0	5	9	19449	4	0	0	1	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	ac9b09863683495e69e95733467998a8dceaeffa0dce0557db353a1eb02fbb1e
