fixture	route	before_status	before_field1	before_field2	after_status	after_field1	after_field2	control_status	control_field1	control_field2	differs_raw	differs_normalized
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_DCTermsNamespaceLimitedUseFAIL.docx	docx_edit_save	ERR	Common(Invalid("OPC M4.3 permits only dcterms:created and dcterms:modified"))	shared OOXML error: invalid OOXML data: OPC M4.3 permits only dcterms:created and dcterms:modified	ERR	Common(Invalid("OPC M4.3 permits only dcterms:created and dcterms:modified"))	shared OOXML error: invalid OOXML data: OPC M4.3 permits only dcterms:created and dcterms:modified	ERR	Common(Invalid("OPC M4.3 permits only dcterms:created and dcterms:modified"))	shared OOXML error: invalid OOXML data: OPC M4.3 permits only dcterms:created and dcterms:modified	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_DCTermsNamespaceLimitedUseFAIL.docx	docx_noop_save	ERR	Common(Invalid("OPC M4.3 permits only dcterms:created and dcterms:modified"))	shared OOXML error: invalid OOXML data: OPC M4.3 permits only dcterms:created and dcterms:modified	ERR	Common(Invalid("OPC M4.3 permits only dcterms:created and dcterms:modified"))	shared OOXML error: invalid OOXML data: OPC M4.3 permits only dcterms:created and dcterms:modified	ERR	Common(Invalid("OPC M4.3 permits only dcterms:created and dcterms:modified"))	shared OOXML error: invalid OOXML data: OPC M4.3 permits only dcterms:created and dcterms:modified	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_DCTermsNamespaceLimitedUseFAIL.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_DCTermsNamespaceLimitedUseFAIL.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_DoNotUseCompatibilityMarkupFAIL.docx	docx_edit_save	ERR	Common(Invalid("OPC M4.2 forbids the Markup Compatibility namespace"))	shared OOXML error: invalid OOXML data: OPC M4.2 forbids the Markup Compatibility namespace	ERR	Common(Invalid("OPC M4.2 forbids the Markup Compatibility namespace"))	shared OOXML error: invalid OOXML data: OPC M4.2 forbids the Markup Compatibility namespace	ERR	Common(Invalid("OPC M4.2 forbids the Markup Compatibility namespace"))	shared OOXML error: invalid OOXML data: OPC M4.2 forbids the Markup Compatibility namespace	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_DoNotUseCompatibilityMarkupFAIL.docx	docx_noop_save	ERR	Common(Invalid("OPC M4.2 forbids the Markup Compatibility namespace"))	shared OOXML error: invalid OOXML data: OPC M4.2 forbids the Markup Compatibility namespace	ERR	Common(Invalid("OPC M4.2 forbids the Markup Compatibility namespace"))	shared OOXML error: invalid OOXML data: OPC M4.2 forbids the Markup Compatibility namespace	ERR	Common(Invalid("OPC M4.2 forbids the Markup Compatibility namespace"))	shared OOXML error: invalid OOXML data: OPC M4.2 forbids the Markup Compatibility namespace	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_DoNotUseCompatibilityMarkupFAIL.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_DoNotUseCompatibilityMarkupFAIL.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_LimitedXSITypeAttribute_NotPresentFAIL.docx	docx_edit_save	ERR	Common(Invalid("OPC M4.5 requires xsi:type on created and modified"))	shared OOXML error: invalid OOXML data: OPC M4.5 requires xsi:type on created and modified	ERR	Common(Invalid("OPC M4.5 requires xsi:type on created and modified"))	shared OOXML error: invalid OOXML data: OPC M4.5 requires xsi:type on created and modified	ERR	Common(Invalid("OPC M4.5 requires xsi:type on created and modified"))	shared OOXML error: invalid OOXML data: OPC M4.5 requires xsi:type on created and modified	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_LimitedXSITypeAttribute_NotPresentFAIL.docx	docx_noop_save	ERR	Common(Invalid("OPC M4.5 requires xsi:type on created and modified"))	shared OOXML error: invalid OOXML data: OPC M4.5 requires xsi:type on created and modified	ERR	Common(Invalid("OPC M4.5 requires xsi:type on created and modified"))	shared OOXML error: invalid OOXML data: OPC M4.5 requires xsi:type on created and modified	ERR	Common(Invalid("OPC M4.5 requires xsi:type on created and modified"))	shared OOXML error: invalid OOXML data: OPC M4.5 requires xsi:type on created and modified	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_LimitedXSITypeAttribute_NotPresentFAIL.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_LimitedXSITypeAttribute_NotPresentFAIL.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_LimitedXSITypeAttribute_PresentWithUnauthorizedValueFAIL.docx	docx_edit_save	ERR	Common(Invalid("OPC M4.5 requires xsi:type=\\"dcterms:W3CDTF\\""))	shared OOXML error: invalid OOXML data: OPC M4.5 requires xsi:type="dcterms:W3CDTF"	ERR	Common(Invalid("OPC M4.5 requires xsi:type=\\"dcterms:W3CDTF\\""))	shared OOXML error: invalid OOXML data: OPC M4.5 requires xsi:type="dcterms:W3CDTF"	ERR	Common(Invalid("OPC M4.5 requires xsi:type=\\"dcterms:W3CDTF\\""))	shared OOXML error: invalid OOXML data: OPC M4.5 requires xsi:type="dcterms:W3CDTF"	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_LimitedXSITypeAttribute_PresentWithUnauthorizedValueFAIL.docx	docx_noop_save	ERR	Common(Invalid("OPC M4.5 requires xsi:type=\\"dcterms:W3CDTF\\""))	shared OOXML error: invalid OOXML data: OPC M4.5 requires xsi:type="dcterms:W3CDTF"	ERR	Common(Invalid("OPC M4.5 requires xsi:type=\\"dcterms:W3CDTF\\""))	shared OOXML error: invalid OOXML data: OPC M4.5 requires xsi:type="dcterms:W3CDTF"	ERR	Common(Invalid("OPC M4.5 requires xsi:type=\\"dcterms:W3CDTF\\""))	shared OOXML error: invalid OOXML data: OPC M4.5 requires xsi:type="dcterms:W3CDTF"	0	0
